Id,Prediction
32119,4155892.5
32120,4981192.0
32121,5754384.5
32122,2175416.5
32123,2978263.8
32124,6189691.5
32125,3825492.5
32126,6841505.0
32127,3453131.2
32128,3153751.2
32129,4859160.0
32130,3425733.2
32131,3860848.2
32132,3601820.8
32133,3804101.0
32134,2126193.0
32135,4390438.5
32136,5469736.5
32137,3074915.2
32138,6118839.5
32139,3686887.5
32140,7488977.0
32141,3334549.8
32142,3926065.8
32143,2244017.0
32144,3716877.2
32145,5908283.0
32146,5186834.5
32147,14902105.0
32148,5010704.5
32149,3140898.2
32150,4799920.0
32151,4737911.0
32152,4812842.0
32153,3966915.0
32154,4493372.0
32155,6114270.0
32156,12324148.0
32157,3840679.8
32158,3004103.5
32159,2972380.5
32160,4036273.8
32161,2962247.2
32162,3629711.0
32163,6121107.5
32164,5772265.0
32165,5668902.5
32166,3654759.0
32167,6913047.5
32168,4711840.5
32169,4740797.5
32170,4222562.0
32171,6233501.5
32172,2879238.0
32173,4020427.8
32174,3810197.2
32175,4506090.5
32176,7465842.0
32177,2299890.0
32178,12522148.0
32179,3767308.0
32180,4278373.0
32181,5320889.5
32182,4879321.0
32183,3756622.5
32184,3467351.5
32185,6252956.5
32186,3821115.5
32187,5712788.5
32188,2414068.2
32189,4992365.0
32190,6874324.5
32191,3714757.0
32192,5189200.5
32193,3417408.2
32194,5529604.5
32195,6066009.0
32196,5769397.5
32197,3803229.2
32198,4589856.0
32199,7093645.0
32200,4076909.5
32201,5167597.5
32202,3342458.8
32203,5566094.0
32204,5524916.5
32205,3620473.5
32206,3674126.5
32207,3270859.2
32208,4093598.5
32209,3217646.8
32210,4294323.5
32211,3558621.8
32212,3627620.8
32213,4187818.5
32214,4258163.5
32215,3913337.0
32216,3367580.5
32217,5733360.5
32218,2960544.2
32219,3949593.5
32220,5773846.5
32221,3439753.0
32222,7014511.5
32223,6116875.0
32224,4048250.8
32225,4946002.0
32226,3534436.0
32227,3584329.8
32228,7215089.5
32229,5918190.5
32230,3806107.8
32231,3151570.0
32232,4906890.5
32233,4328600.5
32234,1671839.6
32235,6922036.5
32236,3390459.0
32237,2946760.8
32238,5774676.0
32239,5960398.0
32240,4693803.0
32241,2811799.2
32242,6094366.0
32243,4203220.5
32244,4126956.8
32245,4665596.5
32246,5374757.5
32247,3372418.0
32248,4670083.5
32249,3855219.2
32250,4615648.5
32251,1906678.0
32252,3619226.8
32253,4224178.0
32254,3120275.2
32255,2527550.5
32256,5144763.5
32257,5241641.0
32258,3789444.2
32259,5374935.0
32260,3327678.0
32261,3644029.8
32262,4192635.2
32263,5975280.5
32264,4436736.0
32265,3657168.0
32266,4301884.5
32267,4083272.0
32268,3265244.0
32269,4311525.5
32270,3743164.0
32271,4047295.5
32272,4843753.5
32273,4054635.2
32274,4452766.5
32275,5352333.5
32276,4429985.0
32277,4800108.5
32278,4974846.0
32279,4904479.5
32280,5375081.0
32281,4428815.0
32282,4071739.8
32283,5937972.5
32284,4714913.5
32285,6436713.0
32286,5591157.5
32287,3137795.0
32288,5760400.5
32289,1970413.0
32290,4600800.0
32291,3753690.8
32292,5209646.5
32293,3641569.8
32294,4958311.0
32295,5656483.5
32296,3675654.0
32297,4063864.0
32298,5567073.0
32299,7313369.0
32300,4859871.5
32301,5783056.5
32302,4681142.5
32303,4924371.5
32304,3983640.2
32305,3789199.2
32306,4384672.0
32307,4371577.0
32308,4334375.5
32309,3645347.5
32310,4945967.0
32311,3244107.2
32312,3126415.5
32313,3930832.0
32314,5734104.0
32315,5875880.0
32316,4887083.5
32317,2301423.5
32318,3853002.5
32319,4656015.0
32320,4152601.5
32321,2776572.8
32322,3127076.8
32323,4190193.5
32324,6625941.5
32325,2739309.8
32326,3805287.0
32327,4231813.0
32328,3463772.0
32329,3246032.8
32330,4273525.5
32331,4405273.0
32332,4053408.8
32333,3713397.0
32334,5125330.0
32335,5513393.5
32336,4962327.0
32337,4445521.5
32338,4128022.5
32339,4322345.5
32340,4909398.5
32341,4509127.5
32342,5382015.5
32343,3776018.8
32344,4421854.5
32345,4087480.5
32346,5546952.5
32347,4767332.5
32348,3575658.2
32349,4056325.5
32350,1760061.9
32351,3160868.2
32352,2756057.8
32353,7132850.5
32354,3236940.0
32355,4422659.5
32356,2929724.2
32357,3341480.8
32358,5453533.0
32359,4347639.0
32360,4327099.5
32361,3647017.5
32362,4027643.5
32363,5976639.5
32364,4018226.5
32365,7171774.0
32366,4842130.5
32367,5435875.0
32368,4636654.0
32369,3056440.0
32370,4008961.0
32371,3815420.2
32372,6088956.0
32373,5998888.0
32374,6257897.5
32375,2934528.5
32376,2860406.2
32377,2915148.0
32378,5207014.0
32379,4630195.5
32380,12187702.0
32381,5509346.5
32382,3779953.8
32383,3183183.5
32384,3817963.5
32385,4187111.2
32386,6165973.5
32387,2210838.5
32388,4187094.8
32389,3653919.2
32390,5865965.5
32391,5918302.0
32392,3864359.5
32393,4800918.5
32394,3230793.0
32395,3733488.5
32396,4544366.5
32397,3463989.2
32398,5056152.0
32399,2167973.2
32400,5086908.5
32401,3770660.0
32402,3381455.5
32403,7082955.0
32404,3333030.2
32405,3597602.0
32406,5739729.0
32407,3894451.5
32408,3127809.2
32409,3670322.0
32410,2986848.5
32411,7043564.0
32412,4133449.8
32413,3047529.2
32414,3454630.2
32415,3060964.8
32416,3915038.5
32417,4104776.8
32418,3275307.2
32419,2752997.5
32420,3395848.0
32421,3101224.0
32422,5743881.0
32423,4721812.0
32424,3689982.5
32425,3173766.2
32426,3231872.8
32427,4645502.0
32428,5268163.0
32429,3685250.2
32430,2637281.0
32431,4904835.5
32432,3980695.8
32433,3938649.2
32434,6435033.5
32435,4656043.5
32436,4051397.8
32437,3787590.2
32438,3333365.8
32439,2076053.8
32440,3019276.0
32441,3763689.2
32442,6014020.5
32443,5418012.0
32444,4081091.0
32445,3890271.5
32446,4376381.0
32447,5100975.0
32448,3810921.0
32449,4579827.0
32450,5106480.0
32451,3160868.2
32452,4764292.0
32453,6379148.0
32454,12409262.0
32455,4147395.8
32456,6330276.0
32457,3515419.0
32458,5649287.0
32459,5618566.5
32460,4572423.0
32461,4835225.0
32462,3789503.5
32463,4873490.0
32464,3729674.5
32465,4645253.5
32466,4565922.0
32467,6064355.0
32468,2335829.8
32469,4653336.0
32470,5539895.0
32471,3977839.8
32472,3146339.8
32473,4012689.0
32474,4986397.5
32475,4455005.5
32476,3747799.5
32477,3735270.5
32478,4665824.0
32479,3315156.5
32480,3658746.5
32481,4233566.5
32482,4783559.5
32483,2991241.5
32484,5137856.0
32485,4882593.5
32486,6581688.0
32487,3093293.0
32488,4655162.0
32489,3919007.8
32490,3786742.8
32491,5086613.0
32492,3203594.8
32493,4472681.5
32494,4950891.0
32495,4809957.5
32496,4960974.0
32497,4786378.5
32498,6065727.0
32499,6442759.5
32500,2602326.2
32501,3764983.0
32502,4945112.5
32503,5224923.0
32504,3746528.5
32505,1903109.5
32506,3280344.0
32507,5461008.0
32508,2365662.2
32509,3117938.0
32510,3302512.8
32511,4739138.0
32512,4424246.5
32513,3383385.5
32514,3719311.0
32515,4756198.0
32516,4012558.8
32517,4727111.0
32518,5626463.0
32519,3777230.2
32520,3354238.5
32521,6361909.5
32522,3756622.5
32523,3037427.2
32524,3832585.2
32525,3765651.0
32526,3851281.5
32527,4342862.5
32528,1990010.9
32529,6058141.0
32530,4092531.2
32531,3996734.8
32532,4455402.5
32533,4451946.0
32534,3648780.2
32535,5019585.5
32536,4562019.0
32537,5223568.0
32538,4107037.2
32539,4106126.5
32540,2973268.2
32541,3429619.5
32542,2751313.8
32543,15233810.0
32544,6218086.0
32545,3409681.2
32546,4954669.0
32547,3402934.5
32548,5233252.5
32549,3056533.0
32550,3890027.0
32551,4115829.0
32552,2968313.5
32553,2457090.5
32554,5731874.5
32555,4677935.0
32556,6183477.5
32557,4465533.0
32558,3728352.8
32559,1899667.4
32560,2886770.0
32561,4283986.5
32562,12128578.0
32563,5683200.0
32564,3523465.8
32565,3157819.2
32566,3349361.2
32567,4523693.5
32568,3322254.2
32569,6608628.0
32570,2898733.5
32571,3964982.2
32572,6126076.0
32573,3474766.2
32574,2286000.5
32575,15145630.0
32576,5837274.5
32577,5651468.5
32578,4865489.0
32579,4367529.0
32580,6045456.0
32581,4751176.0
32582,4027754.2
32583,1690908.5
32584,5680647.5
32585,7427293.5
32586,4085409.5
32587,3492625.2
32588,4085885.0
32589,3436765.2
32590,5422072.0
32591,2788143.8
32592,5106252.0
32593,4709262.5
32594,3752606.0
32595,5893121.5
32596,3229354.2
32597,5018470.0
32598,3653493.5
32599,4065548.8
32600,6628817.5
32601,3865489.0
32602,8382343.0
32603,3958481.2
32604,4947013.5
32605,6367823.5
32606,4020728.0
32607,4363768.0
32608,2866319.5
32609,4958869.0
32610,3367281.2
32611,4340777.0
32612,4435974.5
32613,3444293.2
32614,2387694.2
32615,6129379.0
32616,3190532.5
32617,3852707.5
32618,4001003.0
32619,4838851.5
32620,4631309.5
32621,4650295.0
32622,4621643.0
32623,4977047.5
32624,3326156.8
32625,5717483.0
32626,5576478.0
32627,3748312.8
32628,2314523.0
32629,5004243.5
32630,6431950.5
32631,4056071.8
32632,3652353.2
32633,5954666.0
32634,3034251.8
32635,2736565.0
32636,4963782.0
32637,4892956.5
32638,3886705.2
32639,3669266.8
32640,6961756.0
32641,3986762.2
32642,6104626.5
32643,3897522.0
32644,5072910.5
32645,5155279.0
32646,3692987.0
32647,6822678.0
32648,4409753.0
32649,5528599.0
32650,4627577.5
32651,6105718.5
32652,4476317.5
32653,3282829.2
32654,5049463.5
32655,3248199.0
32656,1894495.9
32657,3989247.0
32658,5264312.5
32659,3005859.0
32660,4921963.0
32661,3822341.2
32662,4382044.5
32663,2242659.0
32664,15666082.0
32665,5087210.0
32666,4452304.0
32667,4263761.0
32668,2346744.5
32669,4397744.0
32670,4427037.0
32671,3534961.2
32672,4770556.5
32673,4245836.0
32674,4623285.0
32675,5532859.5
32676,5053121.0
32677,5432657.0
32678,6918946.0
32679,6350974.0
32680,4051347.5
32681,2494816.0
32682,7135736.0
32683,2946303.8
32684,4643558.5
32685,3690084.0
32686,4812842.0
32687,4017254.8
32688,5351482.0
32689,2478006.5
32690,7862554.5
32691,5739250.0
32692,5928598.0
32693,6037669.0
32694,3895272.0
32695,5054918.0
32696,3797111.2
32697,3264567.5
32698,3809925.8
32699,4101746.0
32700,3497291.5
32701,3590000.0
32702,4666354.0
32703,3206235.0
32704,5416526.5
32705,13107544.0
32706,5464449.5
32707,4626083.0
32708,6073078.0
32709,3799278.8
32710,3611942.2
32711,4189659.0
32712,5128715.0
32713,3868763.0
32714,2544532.5
32715,4428936.0
32716,4545854.5
32717,3704039.2
32718,3533134.0
32719,3758818.5
32720,4284121.5
32721,3951391.0
32722,3674969.2
32723,4527542.5
32724,3469031.5
32725,3325838.5
32726,2850962.8
32727,3264782.5
32728,4859160.0
32729,3237516.5
32730,4561744.5
32731,7224488.0
32732,3274106.8
32733,5031147.5
32734,3543726.2
32735,3091609.2
32736,4332671.5
32737,5019817.5
32738,4721812.0
32739,2903110.0
32740,5185200.5
32741,5685924.0
32742,5837006.5
32743,3744835.2
32744,4320146.0
32745,3953775.8
32746,4150617.2
32747,4988098.5
32748,4571777.0
32749,3835600.5
32750,3325230.5
32751,3883265.2
32752,4681108.0
32753,4766555.0
32754,4047189.5
32755,4765554.0
32756,3057026.5
32757,4009698.0
32758,4805523.5
32759,5199977.5
32760,4847639.5
32761,6075108.5
32762,3555630.2
32763,5608934.0
32764,3333348.0
32765,4444707.0
32766,4152925.8
32767,4132897.0
32768,3067462.2
32769,4489865.0
32770,3674212.5
32771,5596591.0
32772,3706843.2
32773,3490682.0
32774,2493597.5
32775,4087413.5
32776,5800430.5
32777,3376969.8
32778,5859926.0
32779,5214313.5
32780,4443045.0
32781,15122827.0
32782,5404034.0
32783,4746548.0
32784,2787259.5
32785,4138982.5
32786,5535939.5
32787,6734927.0
32788,4361603.0
32789,3770258.8
32790,5066734.0
32791,5868622.0
32792,13114492.0
32793,4051154.8
32794,3979782.0
32795,3059475.5
32796,3160438.0
32797,5236374.0
32798,5587958.5
32799,4322649.0
32800,3587110.5
32801,4213051.0
32802,6155930.0
32803,4361959.5
32804,7562649.5
32805,3436974.5
32806,2171949.8
32807,5083165.5
32808,3578911.0
32809,4399789.5
32810,6258606.5
32811,4112030.5
32812,4493831.0
32813,4517201.0
32814,6099559.5
32815,5538296.5
32816,3183197.0
32817,6348154.0
32818,4898780.5
32819,5378478.0
32820,2244017.0
32821,5553167.0
32822,4161388.8
32823,6421220.5
32824,3208338.8
32825,3116244.0
32826,4699563.5
32827,4489059.5
32828,4322458.0
32829,3248045.8
32830,2327204.5
32831,1622346.5
32832,3478795.2
32833,5195797.5
32834,5054186.5
32835,2792069.5
32836,6074328.0
32837,2906783.8
32838,2274814.8
32839,4370721.0
32840,2845348.5
32841,6091706.5
32842,3764761.0
32843,5208775.5
32844,6762423.5
32845,3646387.5
32846,3764026.8
32847,4846529.5
32848,6842992.0
32849,4087743.2
32850,5192188.0
32851,4015836.2
32852,1968983.0
32853,6822751.0
32854,4259057.0
32855,3073362.0
32856,6476629.0
32857,2326269.5
32858,5960506.0
32859,4545437.5
32860,5021599.0
32861,3037501.0
32862,2618359.5
32863,4157419.5
32864,2049529.9
32865,4513539.5
32866,4257801.0
32867,3069046.5
32868,4202087.0
32869,4477845.5
32870,4314155.5
32871,3630324.2
32872,3283553.5
32873,5407311.0
32874,3973829.2
32875,3893535.0
32876,5675069.0
32877,4935041.5
32878,4580491.0
32879,2690592.2
32880,3704105.5
32881,4818316.0
32882,1807934.5
32883,3177997.5
32884,3397817.5
32885,12533485.0
32886,6775886.5
32887,6147110.0
32888,2897394.2
32889,6368242.5
32890,5033899.0
32891,4353418.0
32892,6909247.0
32893,4576599.5
32894,5437598.5
32895,3639927.8
32896,3765484.8
32897,4030163.5
32898,5708943.0
32899,7452722.0
32900,3639393.2
32901,4299685.5
32902,4384703.0
32903,2265414.0
32904,6174179.0
32905,4489226.0
32906,4957900.5
32907,4770966.0
32908,6834604.0
32909,4917181.0
32910,4833780.0
32911,5460904.0
32912,4810883.5
32913,4180661.0
32914,3603532.8
32915,5444957.5
32916,4446090.0
32917,7007731.5
32918,4041876.0
32919,2805531.2
32920,2599239.5
32921,3604979.2
32922,5025841.5
32923,5977495.0
32924,3752807.0
32925,4835349.5
32926,4485473.5
32927,4234832.0
32928,4450928.5
32929,4721072.5
32930,3364904.2
32931,3739731.5
32932,3271228.2
32933,4827761.0
32934,3488616.8
32935,4798794.5
32936,3823960.8
32937,3630282.8
32938,6046988.0
32939,4617146.0
32940,5101458.5
32941,4770557.0
32942,5818866.5
32943,2278530.5
32944,6073610.5
32945,2952275.8
32946,3123907.8
32947,5107729.0
32948,3501422.0
32949,4461438.0
32950,4978341.5
32951,4967054.5
32952,3437306.5
32953,4291686.5
32954,2421678.5
32955,4315163.0
32956,4229269.5
32957,4073760.0
32958,4617139.0
32959,3683102.2
32960,2894495.8
32961,3058647.0
32962,6077394.0
32963,3832867.2
32964,4058299.0
32965,3730708.0
32966,3999988.0
32967,3347340.8
32968,4410560.0
32969,7203394.0
32970,2848396.8
32971,4339686.5
32972,3085183.0
32973,4584452.5
32974,15708418.0
32975,6424174.5
32976,4382117.5
32977,2569086.2
32978,3598322.0
32979,5413517.0
32980,2917941.2
32981,4283843.0
32982,3354741.5
32983,2881980.0
32984,4361147.0
32985,3388531.2
32986,3595873.2
32987,4115005.5
32988,4635249.5
32989,4900819.0
32990,3513573.5
32991,4112706.0
32992,4429251.0
32993,3689408.5
32994,16036194.0
32995,4131534.5
32996,3888291.0
32997,4654917.5
32998,3989562.8
32999,5909813.5
33000,5470823.5
33001,3439156.2
33002,3775213.5
33003,4718044.0
33004,3624284.5
33005,4645302.5
33006,3630706.0
33007,5142703.5
33008,5241065.5
33009,5503537.5
33010,4570441.5
33011,3929183.2
33012,4631966.0
33013,4315079.0
33014,5581273.5
33015,4560099.0
33016,3204447.8
33017,3041250.2
33018,4442082.0
33019,4162264.5
33020,3464372.5
33021,2709720.0
33022,5337760.0
33023,4205667.5
33024,3607690.2
33025,3623481.0
33026,4402673.0
33027,4731584.0
33028,5084059.5
33029,4453026.0
33030,5784899.5
33031,3373926.5
33032,4418219.0
33033,2623667.5
33034,1621460.6
33035,4509052.5
33036,5284281.0
33037,2744121.2
33038,5662247.5
33039,4206008.0
33040,6855333.0
33041,3691220.2
33042,6368754.0
33043,4333376.0
33044,4637874.5
33045,4124152.0
33046,3311379.0
33047,5758249.0
33048,4197874.0
33049,4132940.8
33050,3470054.0
33051,3668880.0
33052,1810960.6
33053,3815342.5
33054,4061288.2
33055,3859345.2
33056,4085775.2
33057,5018505.0
33058,3786630.5
33059,3547992.8
33060,3862460.0
33061,3717046.0
33062,4464535.0
33063,4622761.0
33064,5827462.0
33065,6661719.0
33066,3867080.2
33067,2221036.2
33068,5476630.5
33069,6647632.0
33070,11954471.0
33071,2101609.0
33072,3558793.5
33073,4352360.5
33074,3064092.8
33075,5089252.0
33076,3683699.5
33077,2661753.8
33078,4633569.0
33079,3538762.8
33080,2754041.0
33081,4415250.5
33082,4559624.5
33083,4472417.5
33084,3618641.2
33085,3384805.2
33086,4224920.5
33087,5511720.5
33088,3759663.5
33089,4785956.5
33090,7906510.5
33091,4884391.5
33092,4140112.0
33093,4680239.5
33094,4248662.5
33095,5338505.5
33096,6677553.5
33097,4851820.5
33098,6604713.0
33099,6477478.5
33100,3325973.8
33101,5398348.5
33102,3218423.0
33103,3654931.2
33104,4109645.2
33105,6640926.5
33106,2582233.0
33107,4662304.5
33108,3419108.0
33109,5352569.5
33110,6962535.5
33111,4244981.0
33112,7053049.0
33113,3514149.2
33114,3361782.5
33115,2495436.2
33116,3096261.5
33117,4813145.5
33118,3685250.2
33119,4621602.0
33120,2206102.8
33121,4696330.5
33122,4741061.0
33123,2813269.0
33124,3723077.5
33125,4356723.0
33126,4219365.0
33127,4189560.0
33128,2923943.8
33129,5551182.5
33130,2807900.0
33131,3954612.5
33132,4143158.8
33133,3151349.0
33134,7976779.5
33135,4616839.0
33136,7204204.0
33137,2664620.8
33138,4882593.5
33139,3058414.8
33140,4526127.0
33141,5404819.5
33142,5525987.0
33143,6660362.0
33144,2399427.0
33145,6982772.5
33146,3184269.5
33147,4653768.5
33148,4699652.5
33149,2918587.5
33150,6991437.0
33151,3585542.0
33152,5406939.0
33153,5514372.5
33154,4728772.0
33155,5425687.0
33156,5275466.0
33157,5985940.0
33158,3366560.0
33159,3237513.5
33160,3875571.2
33161,3596146.2
33162,4126549.2
33163,6168928.5
33164,2375973.8
33165,5883074.5
33166,3031492.8
33167,6634005.0
33168,3741192.2
33169,3763036.8
33170,5964533.0
33171,6606957.5
33172,2431337.2
33173,4197295.0
33174,5724119.5
33175,4273618.0
33176,3412215.0
33177,1112473.4
33178,6413714.5
33179,3613506.0
33180,4572922.5
33181,3781987.5
33182,3479955.8
33183,5163720.0
33184,4213604.0
33185,4117304.8
33186,3208091.2
33187,6416540.5
33188,4463418.5
33189,3212867.5
33190,3719125.2
33191,4754592.0
33192,2714979.8
33193,4308739.0
33194,5159710.5
33195,5465026.5
33196,3262920.0
33197,5538132.5
33198,6704376.0
33199,4221379.0
33200,4124468.5
33201,4244264.5
33202,4958895.0
33203,3052859.0
33204,5726652.0
33205,4387882.0
33206,3867637.5
33207,5005581.5
33208,4167545.5
33209,4845682.0
33210,4502962.0
33211,5568310.0
33212,4691082.5
33213,5865601.5
33214,4535732.5
33215,5719140.0
33216,5457854.0
33217,4797365.5
33218,5649624.0
33219,3063518.8
33220,4705492.5
33221,4607259.0
33222,3816303.5
33223,3689982.5
33224,3540234.5
33225,6313278.5
33226,3646172.5
33227,4854078.0
33228,3151195.5
33229,4938527.5
33230,3784888.0
33231,4761179.0
33232,3513336.5
33233,4504939.5
33234,3494471.0
33235,3845039.2
33236,4019440.2
33237,1792488.1
33238,3796947.0
33239,4463166.0
33240,6930776.5
33241,3971343.5
33242,5392201.0
33243,2902605.5
33244,3719751.2
33245,4800476.0
33246,3983071.8
33247,3726562.0
33248,3888985.5
33249,4876809.5
33250,5818646.0
33251,5586665.0
33252,4373405.0
33253,4439367.5
33254,4414451.5
33255,4288044.0
33256,5920024.5
33257,5048918.0
33258,4161643.5
33259,4050570.0
33260,2555321.8
33261,3784482.5
33262,15242312.0
33263,4563983.0
33264,15715043.0
33265,4753439.0
33266,4663912.0
33267,3964878.8
33268,3002420.0
33269,3919863.8
33270,15326976.0
33271,6755576.0
33272,4029336.8
33273,2852815.8
33274,3349305.5
33275,4161405.0
33276,3808871.2
33277,3045056.0
33278,5749814.0
33279,6606695.0
33280,4515124.0
33281,4068956.5
33282,4490947.5
33283,2411466.0
33284,4887036.5
33285,3812947.2
33286,4252290.0
33287,1566272.1
33288,4963467.0
33289,2832075.5
33290,4927326.5
33291,12601806.0
33292,3671582.5
33293,4055811.0
33294,4594297.0
33295,1960332.9
33296,3798051.5
33297,4328569.5
33298,5897470.0
33299,3293096.2
33300,4740797.0
33301,2926120.5
33302,3763825.2
33303,3334361.2
33304,4515819.5
33305,4070978.2
33306,3089319.2
33307,4422893.5
33308,5155059.5
33309,3630574.2
33310,4050727.0
33311,3185543.5
33312,2581595.8
33313,5068738.0
33314,3836216.8
33315,3896827.2
33316,4968389.0
33317,4290105.5
33318,2973170.2
33319,4475696.0
33320,14749732.0
33321,4191559.5
33322,8447754.0
33323,5799896.0
33324,3889309.8
33325,4636573.0
33326,3548342.0
33327,4893857.5
33328,2442679.5
33329,5492838.5
33330,5149985.5
33331,8476232.0
33332,6206293.0
33333,2623957.5
33334,4232836.0
33335,3425936.8
33336,2872163.0
33337,5149390.0
33338,2558211.0
33339,6183872.0
33340,2026667.2
33341,6554430.5
33342,5907337.5
33343,5398091.0
33344,1932371.0
33345,5384937.0
33346,2504271.2
33347,5448321.0
33348,4841693.5
33349,2465395.8
33350,8497818.0
33351,1981684.2
33352,3720386.0
33353,3953265.2
33354,4622217.0
33355,3759344.0
33356,3626317.0
33357,5736067.5
33358,3548693.2
33359,3756628.5
33360,2847320.2
33361,5088118.5
33362,5269295.5
33363,3735615.0
33364,2382797.2
33365,4274705.0
33366,4278964.5
33367,4471993.0
33368,3819626.2
33369,5737201.5
33370,4561715.0
33371,3265050.8
33372,5151530.0
33373,4177009.8
33374,6242426.0
33375,3801700.0
33376,5730860.5
33377,5093487.0
33378,4457145.0
33379,4780089.5
33380,1776039.1
33381,6308688.5
33382,6079308.0
33383,6160642.5
33384,7059673.0
33385,4773265.0
33386,4565589.0
33387,3852850.5
33388,5735405.5
33389,4958043.5
33390,4307754.0
33391,2392095.2
33392,5104696.0
33393,7569188.5
33394,3317448.2
33395,5441695.5
33396,3875306.8
33397,4024972.0
33398,4324387.0
33399,4355460.0
33400,3761372.2
33401,4129701.8
33402,5281212.0
33403,4686950.0
33404,6041121.0
33405,2436844.8
33406,3310921.0
33407,2479828.5
33408,3618970.8
33409,4315163.0
33410,4659341.5
33411,3492943.2
33412,4953000.0
33413,8920800.0
33414,4037262.5
33415,4245171.5
33416,5120300.0
33417,2822613.5
33418,4639097.0
33419,4141943.0
33420,4657312.5
33421,4321768.0
33422,4183543.5
33423,7707253.0
33424,4174142.8
33425,5173840.0
33426,1882295.1
33427,3920086.2
33428,3017297.5
33429,5174427.0
33430,4073605.2
33431,6312526.0
33432,4302968.0
33433,4132585.0
33434,4365717.0
33435,4214279.5
33436,5499308.5
33437,2953256.5
33438,6357709.0
33439,4100704.5
33440,3639210.5
33441,3881346.0
33442,7349426.5
33443,5365476.5
33444,3664635.5
33445,4304252.5
33446,1972896.2
33447,3603899.8
33448,3083428.2
33449,3984148.0
33450,4716498.0
33451,7886680.5
33452,6204798.0
33453,4032724.5
33454,5299066.0
33455,4572299.0
33456,4361698.5
33457,2277088.5
33458,4319063.0
33459,6432709.0
33460,5715412.5
33461,3551837.8
33462,3595372.8
33463,4936928.5
33464,6447179.0
33465,4439686.5
33466,3382140.5
33467,3523889.2
33468,3196168.2
33469,4194446.5
33470,3438920.2
33471,3845965.0
33472,3370269.5
33473,6627256.0
33474,4328342.0
33475,4847389.5
33476,4392446.0
33477,2622144.0
33478,5050590.5
33479,6273731.0
33480,4691462.5
33481,4513482.5
33482,1676437.9
33483,2340790.0
33484,3203594.8
33485,3674969.2
33486,12058974.0
33487,5603959.5
33488,6049271.0
33489,6516093.0
33490,5095485.0
33491,3915553.8
33492,4125016.2
33493,5253935.5
33494,4861795.5
33495,3027147.5
33496,3896857.0
33497,3897677.0
33498,5801924.5
33499,5156321.0
33500,4049305.2
33501,4986425.5
33502,6043963.0
33503,4336812.0
33504,3175537.8
33505,4305284.0
33506,2811058.5
33507,3990459.2
33508,5613217.5
33509,2297236.0
33510,6530982.0
33511,5842419.5
33512,3971720.0
33513,3399068.8
33514,3876795.0
33515,16244648.0
33516,3150976.0
33517,3505929.8
33518,4583691.5
33519,5132971.0
33520,3559804.0
33521,5815460.0
33522,3344522.5
33523,3877580.2
33524,4106745.5
33525,14997876.0
33526,4523882.0
33527,3131940.2
33528,4971736.5
33529,4341164.0
33530,4296413.0
33531,2220812.5
33532,4106106.2
33533,3972429.5
33534,4172278.8
33535,2084218.5
33536,5669424.5
33537,3402881.2
33538,2581674.2
33539,3546787.8
33540,3100804.8
33541,2457413.8
33542,3969994.5
33543,4588779.5
33544,3455485.0
33545,3016112.5
33546,1858524.1
33547,1776039.1
33548,3122608.8
33549,3840712.5
33550,3195563.8
33551,6310094.5
33552,2458217.0
33553,3021810.2
33554,2132466.0
33555,4884649.0
33556,3001143.5
33557,4009821.5
33558,4310586.0
33559,3732782.5
33560,3518677.8
33561,5114929.0
33562,3956812.5
33563,1841636.4
33564,3842277.0
33565,2867391.8
33566,5078331.5
33567,2891385.8
33568,1946979.0
33569,3134236.5
33570,3630324.2
33571,3760598.0
33572,6219647.0
33573,4525635.0
33574,4863182.5
33575,5550343.5
33576,2861731.0
33577,4569778.0
33578,4396709.5
33579,5895951.5
33580,5283917.0
33581,4519417.5
33582,5507218.0
33583,6386661.5
33584,3698490.5
33585,3697041.8
33586,4424838.5
33587,3562393.2
33588,2376964.8
33589,5326717.0
33590,4529673.5
33591,4999608.0
33592,4025249.5
33593,4952827.0
33594,3936790.8
33595,4343561.0
33596,4188891.5
33597,3349606.8
33598,4716344.0
33599,4748427.0
33600,5309088.5
33601,6050415.0
33602,3956301.5
33603,6024082.5
33604,4294699.5
33605,4041354.8
33606,4376217.0
33607,3441313.5
33608,4535788.5
33609,4954790.5
33610,3275003.2
33611,5978903.5
33612,2626299.5
33613,4024914.2
33614,5903768.0
33615,4715595.5
33616,5147053.0
33617,2705389.8
33618,5021834.0
33619,3276946.5
33620,3757861.8
33621,6695345.5
33622,3864539.5
33623,5466637.5
33624,5315812.0
33625,3040727.8
33626,7329925.0
33627,3201189.5
33628,4018208.8
33629,1964764.8
33630,4655772.5
33631,6712621.5
33632,5078657.0
33633,4411302.0
33634,4265459.5
33635,2801496.0
33636,6801022.0
33637,3726561.0
33638,3551231.5
33639,5196800.0
33640,4723632.0
33641,4114087.0
33642,4975260.0
33643,4502427.5
33644,5525532.0
33645,12848117.0
33646,4091967.5
33647,4980243.5
33648,6082488.5
33649,3330975.8
33650,3544531.5
33651,5243348.0
33652,2615766.0
33653,2980066.5
33654,3970709.5
33655,4968257.0
33656,3415181.5
33657,12883835.0
33658,2418731.5
33659,4733384.5
33660,4107166.0
33661,5352569.5
33662,4416771.0
33663,5388575.0
33664,4222352.0
33665,3401993.5
33666,4076929.5
33667,15081313.0
33668,3980951.0
33669,4367923.5
33670,5964059.5
33671,5967348.5
33672,5863133.0
